position,mute_freq,lo_err,hi_err
0,0.0,0.0,0.062580369495826182
1,0.09090909090909091,0.061738497089552348,0.18754426083052733
2,0.2962962962962963,0.22734250047178178,0.39296551316761397
3,0.12903225806451613,0.091994891897036302,0.21041856788939939
4,0.3225806451612903,0.25396679927032501,0.41238717537276259
5,0.37142857142857144,0.30120224328933121,0.45534166215667204
6,0.07692307692307693,0.053802593531170596,0.14072367707326494
7,0.14893617021276595,0.11253014871858302,0.2135349533865939
8,0.14893617021276595,0.11253014871858302,0.2135349533865939
9,0.0,0.0,0.024659327290749398
10,0.2,0.1532757298073297,0.27484757014705075
11,0.25,0.19637751162576789,0.32705496033647163
12,0.03225806451612903,0.022944236356209447,0.097630543403859349
13,0.037037037037037035,0.026238701070850301,0.11102271136596253
14,0.05555555555555555,0.038762864088810828,0.16054954663676912
15,0.14285714285714285,0.095415222321776433,0.27897919162919393
16,0.0,0.0,0.087485245239506071
