position,mute_freq,lo_err,hi_err
185,1.0,0.57735026918962573,1.0
186,1.0,0.57735026918962573,1.0
187,1.0,0.57735026918962573,1.0
188,1.0,0.96282540930639837,1.0
189,0.0,0.0,0.037174590693601621
190,0.0,0.0,0.037174590693601621
191,0.17857142857142858,0.12994967076060851,0.26947594025003407
192,0.07142857142857142,0.048821025900590689,0.15049017763035244
193,0.5357142857142857,0.44522381571709152,0.62150956877097008
194,0.14285714285714285,0.10171663476558017,0.23099096030653821
195,0.03571428571428571,0.025329451912007177,0.10734191198479504
196,0.17857142857142858,0.12994967076060851,0.26947594025003407
197,0.10714285714285714,0.074545655005466199,0.19145381140118478
198,0.5714285714285714,0.47921012992276196,0.65425649886431125
199,0.10714285714285714,0.074545655005466199,0.19145381140118478
200,0.03571428571428571,0.025329451912007177,0.10734191198479504
201,0.6071428571428571,0.51361927730966361,0.68658030214593424
202,0.14285714285714285,0.10171663476558017,0.23099096030653821
203,0.0,0.0,0.037174590693601621
204,0.2857142857142857,0.21918491001308466,0.38042053973961598
205,0.14285714285714285,0.10171663476558017,0.23099096030653821
206,0.3055555555555556,0.2428657184562566,0.38839828512543872
207,0.3333333333333333,0.26764084012478884,0.41629903178270466
208,0.0,0.0,0.027776483648599751
209,0.4,0.33143587882838588,0.4779351959668644
210,0.325,0.26295224514986909,0.40344827731486688
211,0.175,0.13219464701645312,0.24827562095565003
212,0.5,0.42533839149765046,0.57466160850234949
213,0.1,0.071499877042830493,0.16602533898903615
214,0.05,0.034420519243739893,0.10784375042658667
215,0.025,0.017890344917515462,0.076785625892329956
216,0.0,0.0,0.026439609493000504
217,0.05,0.034420519243739893,0.10784375042658667
218,0.025,0.017890344917515462,0.076785625892329956
219,0.075,0.052475354920887098,0.13741221116286206
220,0.075,0.052475354920887098,0.13741221116286206
221,0.21428571428571427,0.16633104196660292,0.28779925596061406
222,0.023809523809523808,0.017055520778834075,0.073307048254276808
223,0.047619047619047616,0.032807796898030622,0.1029785325780338
224,0.09302325581395349,0.066558128477776132,0.155111728642636
225,0.5116279069767442,0.43900918028781311,0.5832300052780367
226,0.2558139534883721,0.20296803760839269,0.3300134970927685
227,0.5348837209302325,0.46139536010991472,0.6053221875825483
228,0.046511627906976744,0.032056818514855388,0.10070681352135702
229,0.09302325581395349,0.066558128477776132,0.155111728642636
230,0.046511627906976744,0.032056818514855388,0.10070681352135702
231,0.046511627906976744,0.032056818514855388,0.10070681352135702
232,0.023255813953488372,0.01666666105631336,0.071683293661526815
233,0.023255813953488372,0.01666666105631336,0.071683293661526815
234,0.06976744186046512,0.048859567947209512,0.12835046678619644
235,0.5813953488372093,0.50661321295425277,0.64906095734109903
236,0.13953488372093023,0.10373923015843986,0.20686745536115869
237,0.023255813953488372,0.01666666105631336,0.071683293661526815
238,0.06976744186046512,0.048859567947209512,0.12835046678619644
239,0.2608695652173913,0.20883387876658399,0.33250333698248768
240,0.30434782608695654,0.24777471147858887,0.37695458456269304
241,0.0,0.0,0.023103656747596873
242,0.043478260869565216,0.029996935682909776,0.094455411710161363
243,0.2608695652173913,0.20883387876658399,0.33250333698248768
244,0.06521739130434782,0.04571006695077643,0.12040907831505465
245,0.5217391304347826,0.45107352599764439,0.59062342087781639
246,0.21739130434782608,0.17061601854434072,0.28733040352128469
247,0.021739130434782608,0.015599666269206816,0.067216612822703747
248,0.043478260869565216,0.029996935682909776,0.094455411710161363
249,0.17391304347826086,0.13326071183409383,0.24129713122626029
250,0.3695652173913043,0.30735394295133112,0.44246486112213101
251,0.15217391304347827,0.11497301948747683,0.21789190914903622
252,0.13043478260869565,0.096998680476186372,0.1941747924586551
253,0.13043478260869565,0.096998680476186372,0.1941747924586551
254,0.15217391304347827,0.11497301948747683,0.21789190914903622
255,0.10869565217391304,0.079397201366974007,0.17008702415367227
256,0.0,0.0,0.023103656747596873
257,0.10869565217391304,0.079397201366974007,0.17008702415367227
258,0.043478260869565216,0.029996935682909776,0.094455411710161363
259,0.4782608695652174,0.40937657912218356,0.54892647400235572
260,0.13043478260869565,0.096998680476186372,0.1941747924586551
261,0.4782608695652174,0.40937657912218356,0.54892647400235572
262,0.13043478260869565,0.096998680476186372,0.1941747924586551
263,0.2391304347826087,0.18962734842723766,0.31001426610629124
264,0.32608695652173914,0.26748686542036415,0.39893878915041492
265,0.06521739130434782,0.04571006695077643,0.12040907831505465
266,0.6304347826086957,0.5575351388778691,0.69264605704866888
267,0.0,0.0,0.023103656747596873
268,0.0,0.0,0.023103656747596873
269,0.0,0.0,0.023103656747596873
270,0.08695652173913043,0.062255580108946142,0.14554296248853738
271,0.0,0.0,0.023103656747596873
272,0.0,0.0,0.023103656747596873
273,0.0,0.0,0.023103656747596873
274,0.30434782608695654,0.24777471147858887,0.37695458456269304
275,0.021739130434782608,0.015599666269206816,0.067216612822703747
276,0.2391304347826087,0.18962734842723766,0.31001426610629124
277,0.0,0.0,0.023103656747596873
278,0.782608695652174,0.71266959647871531,0.82938398145565928
279,0.0,0.0,0.023103656747596873
280,0.021739130434782608,0.015599666269206816,0.067216612822703747
281,0.0,0.0,0.023103656747596873
282,0.0,0.0,0.023103656747596873
283,0.391304347826087,0.32749698403732708,0.46401855328927599
284,0.2391304347826087,0.18962734842723766,0.31001426610629124
285,0.0,0.0,0.023103656747596873
286,0.0,0.0,0.023103656747596873
287,0.043478260869565216,0.029996935682909776,0.094455411710161363
288,0.08695652173913043,0.062255580108946142,0.14554296248853738
289,0.043478260869565216,0.029996935682909776,0.094455411710161363
290,0.25,0.18880046984504098,0.34407574579439792
291,0.03571428571428571,0.025329451912007177,0.10734191198479504
292,0.07142857142857142,0.048821025900590689,0.15049017763035244
293,0.0,0.0,0.059208762757932437
