bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,0.0,,0.0168056690665
0.5,0.0,,0.0159495694395
1.5,0.8658536585365854,,0.03663103558449998
2.5,0.0,,0.013835137777
3.5,0.0,,0.013683959759
4.5,0.02247191011235955,,0.017180594193499998
5.5,0.0,,0.012975052701
6.5,0.02127659574468085,,0.016295486679500003
7.5,0.05319148936170213,,0.0233502153815
8.5,0.0,,0.012975052701
9.5,0.010638297872340425,,0.012975052701
10.5,0.02127659574468085,,0.016295486679500003
11.5,0.05319148936170213,,0.0233502153815
12.5,0.010638297872340425,,0.012975052701
13.5,0.0,,0.012975052701
14.5,0.0,,0.012975052701
15.5,0.0,,0.012975052701
16.5,0.0,,0.012975052701
17.5,0.010638297872340425,,0.012975052701
18.5,0.0,,0.012975052701
19.5,0.02127659574468085,,0.016295486679500003
20.5,0.02127659574468085,,0.016295486679500003
21.5,0.0,,0.012975052701
22.5,0.010638297872340425,,0.012975052701
23.5,0.0,,0.012975052701
24.5,0.0,,0.012975052701
25.5,0.010638297872340425,,0.012975052701
26.5,0.0425531914893617,,0.021309387728499996
27.5,0.031914893617021274,,0.018995889909000002
28.5,0.0,,0.012975052701
29.5,0.010638297872340425,,0.012975052701
30.5,0.031914893617021274,,0.018995889909000002
31.5,0.0,,0.012975052701
32.5,0.02127659574468085,,0.016295486679500003
33.5,0.010638297872340425,,0.012975052701
34.5,0.0,,0.012975052701
35.5,0.010638297872340425,,0.012975052701
36.5,0.010638297872340425,,0.012975052701
37.5,0.0,,0.012975052701
38.5,0.02127659574468085,,0.016295486679500003
39.5,0.010638297872340425,,0.012975052701
40.5,0.0425531914893617,,0.021309387728499996
41.5,0.0,,0.012975052701
42.5,0.010638297872340425,,0.012975052701
43.5,0.0,,0.012975052701
44.5,0.010638297872340425,,0.012975052701
45.5,0.07446808510638298,,0.026854037892499998
46.5,0.010638297872340425,,0.012975052701
47.5,0.0,,0.0
