position,mute_freq,lo_err,hi_err
197,0.0,0.0,0.42264973081037421
198,0.0,0.0,0.42264973081037421
199,0.0,0.0,0.42264973081037421
200,0.5,0.25914901474431468,0.74085098525568538
201,0.0,0.0,0.30663872564936534
202,0.0,0.0,0.30663872564936534
203,0.0,0.0,0.30663872564936534
204,0.0,0.0,0.30663872564936534
205,0.0,0.0,0.30663872564936534
206,0.0,0.0,0.30663872564936534
207,0.0,0.0,0.30663872564936534
208,0.0,0.0,0.30663872564936534
209,0.5,0.25914901474431468,0.74085098525568538
210,0.5,0.25914901474431468,0.74085098525568538
211,0.0,0.0,0.30663872564936534
212,0.5,0.25914901474431468,0.74085098525568538
213,0.5,0.25914901474431468,0.74085098525568538
214,1.0,0.69336127435063466,1.0
215,1.0,0.69336127435063466,1.0
216,0.3333333333333333,0.19068724246776722,0.6110853443922124
217,0.0625,0.043363067056453805,0.17820082904418111
218,0.0,0.0,0.062580369495826182
219,0.1875,0.12872546384248523,0.31512003418567458
220,0.25,0.17632320029154078,0.37873390159598741
221,0.4375,0.33107037348646307,0.55768829765564076
222,0.125,0.083961507326940979,0.2487041587643426
223,0.058823529411764705,0.040934080038122309,0.16891632307139615
224,0.058823529411764705,0.040934080038122309,0.16891632307139615
225,0.29411764705882354,0.21295799064160906,0.41819911716849645
226,0.5882352941176471,0.46950852768568874,0.68857101761505679
227,0.5294117647058824,0.41548478773391451,0.63720862566140934
228,0.0,0.0,0.059208762757932437
229,0.6666666666666666,0.54729885345226204,0.75304692953440966
230,0.2777777777777778,0.20125173258101664,0.39829363780917393
231,0.3333333333333333,0.24695307046559037,0.45270114654773808
232,0.1111111111111111,0.074965201539998971,0.2243342246114608
233,0.9444444444444444,0.83945045336323088,0.9612371359111892
234,0.2222222222222222,0.15709647400968005,0.34234778888528683
235,0.5,0.39178510576428277,0.60821489423571728
236,0.3333333333333333,0.24695307046559037,0.45270114654773808
237,0.15789473684210525,0.10892251407842293,0.27137319963148632
238,0.10526315789473684,0.071153809865713763,0.21385091845817583
239,0.3684210526315789,0.27845113039446789,0.4831797386939759
240,0.3,0.22232730244133717,0.41362737387324477
241,0.25,0.18133068844763894,0.36361977769695075
242,0.1,0.067711501514841468,0.20430090598383566
243,0.35,0.26446838261134298,0.46249478516363529
244,0.1,0.067711501514841468,0.20430090598383566
245,0.5,0.39682317496261632,0.60317682503738368
246,0.55,0.44278410086101544,0.64822912039575065
247,0.6,0.4896655017267279,0.69236026378900228
248,0.15,0.10361134632119874,0.25935832263316616
249,0.25,0.18133068844763894,0.36361977769695075
250,0.7,0.58637262612675523,0.77767269755866286
251,0.35,0.26446838261134298,0.46249478516363529
252,0.35,0.26446838261134298,0.46249478516363529
253,0.25,0.18133068844763894,0.36361977769695075
254,0.2,0.14165978188450939,0.31229372880579187
255,0.3,0.22232730244133717,0.41362737387324477
256,0.4,0.30763973621099777,0.51033449827327204
257,0.45,0.3517708796042493,0.55721589913898462
258,0.35,0.26446838261134298,0.46249478516363529
259,0.45,0.3517708796042493,0.55721589913898462
260,0.45,0.3517708796042493,0.55721589913898462
261,0.7,0.58637262612675523,0.77767269755866286
262,0.15,0.10361134632119874,0.25935832263316616
263,0.7,0.58637262612675523,0.77767269755866286
264,0.8,0.68770627119420813,0.85834021811549066
265,0.55,0.44278410086101544,0.64822912039575065
266,0.1,0.067711501514841468,0.20430090598383566
267,0.2,0.14165978188450939,0.31229372880579187
268,0.0,0.0,0.05097000212628805
269,0.1,0.067711501514841468,0.20430090598383566
270,0.05,0.035045319186836454,0.14607475337892772
271,0.55,0.44278410086101544,0.64822912039575065
272,0.0,0.0,0.05097000212628805
273,0.05,0.035045319186836454,0.14607475337892772
274,0.25,0.18133068844763894,0.36361977769695075
275,0.7,0.58637262612675523,0.77767269755866286
276,0.0,0.0,0.05097000212628805
277,0.6,0.4896655017267279,0.69236026378900228
278,0.0,0.0,0.05097000212628805
279,0.1,0.067711501514841468,0.20430090598383566
280,0.1,0.067711501514841468,0.20430090598383566
281,0.0,0.0,0.05097000212628805
282,0.1,0.067711501514841468,0.20430090598383566
283,0.3,0.22232730244133717,0.41362737387324477
284,0.0,0.0,0.05097000212628805
285,0.0,0.0,0.05097000212628805
286,0.0,0.0,0.05097000212628805
287,0.05,0.035045319186836454,0.14607475337892772
288,0.15,0.10361134632119874,0.25935832263316616
289,0.05,0.035045319186836454,0.14607475337892772
290,0.15789473684210525,0.10892251407842293,0.27137319963148632
291,0.3684210526315789,0.27845113039446789,0.4831797386939759
292,0.06666666666666667,0.046098650072740686,0.18856233063921479
293,0.5,0.34698192227708463,0.65301807772291542
294,0.0,0.0,0.14524860009284779
