position,mute_freq,lo_err,hi_err
185,1.0,0.69336127435063466,1.0
186,0.0,0.0,0.30663872564936534
187,0.5,0.25914901474431468,0.74085098525568538
188,0.3333333333333333,0.19068724246776722,0.6110853443922124
189,0.6666666666666666,0.38891465560778765,0.80931275753223275
190,0.3333333333333333,0.19068724246776722,0.6110853443922124
191,0.6666666666666666,0.38891465560778765,0.80931275753223275
192,0.3333333333333333,0.19068724246776722,0.6110853443922124
193,0.0,0.0,0.24016431434840743
194,0.0,0.0,0.24016431434840743
195,0.0,0.0,0.24016431434840743
196,0.0,0.0,0.24016431434840743
197,0.0,0.0,0.24016431434840743
198,0.0,0.0,0.24016431434840743
199,0.0,0.0,0.24016431434840743
200,0.9117647058823529,0.84000077658224126,0.93840779653497619
201,0.0,0.0,0.030901404507609146
202,0.3235294117647059,0.25733224680980388,0.40903847150772754
203,0.16216216216216217,0.12048848045220731,0.23796347956527553
204,0.4864864864864865,0.40971355946157711,0.56462369841076909
205,0.08108108108108109,0.056669302270596668,0.14784906658153085
206,0.175,0.13219464701645312,0.24827562095565003
207,0.375,0.308413672626973,0.45330038019641572
208,0.3181818181818182,0.25920861953611213,0.39270570301100005
209,0.8431372549019608,0.81521805754746668,0.86452768807544134
210,0.06862745098039216,0.055373141676422655,0.090091903547880658
211,0.05392156862745098,0.042563439303451869,0.073770968111800062
212,0.08780487804878048,0.072419418241961644,0.11099659959100205
213,0.08292682926829269,0.068061544340252036,0.1056909568610539
214,0.16097560975609757,0.13933743094901233,0.18903305792912872
215,0.0,0.0,0.0053188737945807684
216,0.07317073170731707,0.059401457482750372,0.09502410260448324
217,0.04390243902439024,0.034013842398540862,0.062432307612666271
218,0.03414634146341464,0.025841819801736096,0.051278932570197111
219,0.04390243902439024,0.034013842398540862,0.062432307612666271
220,0.1024390243902439,0.085589145689839538,0.126817555590924
221,0.024390243902439025,0.017908427383982989,0.039888378253291057
222,0.13170731707317074,0.11228128464749931,0.15810716808835512
223,0.07804878048780488,0.063721725221832531,0.10036728823570262
224,0.05853658536585366,0.046576902292160438,0.078858584434004841
225,0.1073170731707317,0.090007722564825032,0.13206257461045234
226,0.1951219512195122,0.17125821584321435,0.22475817334001313
227,0.11707317073170732,0.098882946161215055,0.14251458229209601
228,0.07317073170731707,0.059401457482750372,0.09502410260448324
229,0.15609756097560976,0.1348066490945915,0.1839001539829499
230,0.2780487804878049,0.24997397993383183,0.31032571812712983
231,0.14146341463414633,0.1212643247874072,0.16845145022630936
232,0.0975609756097561,0.081184290185135594,0.12155883090090036
233,0.21951219512195122,0.19425164858300406,0.25008331695419006
234,0.35609756097560974,0.32524099336647411,0.38967852287669025
235,0.02926829268292683,0.021839123304527051,0.045619395264455354
236,0.16097560975609757,0.13933743094901233,0.18903305792912872
237,0.12682926829268293,0.10780452821258539,0.15292027432478794
238,0.24878048780487805,0.22202512972972574,0.28029218153156144
239,0.05853658536585366,0.046576902292160438,0.078858584434004841
