position,mute_freq,lo_err,hi_err
0,0.0,0.0,0.011035748208295369
1,0.15079365079365079,0.12524053839153465,0.18704813511169982
2,0.3743016759776536,0.3408432690844283,0.41048210360166482
3,0.2264957264957265,0.2023429133484097,0.25518988852864799
4,0.38271604938271603,0.35360158521879481,0.41370622846708072
5,0.3140794223826715,0.288480266318134,0.34228937316786567
6,0.16408668730650156,0.14616939949268445,0.1860531917036965
7,0.23209169054441262,0.21175301531930973,0.25542031103036289
8,0.14049586776859505,0.12475952197127438,0.16009063996899608
9,0.09728506787330317,0.085380370642748643,0.11274266411095391
10,0.3597285067873303,0.33830675913800079,0.38238761623404172
11,0.17471264367816092,0.1585579201965453,0.193782923697843
12,0.1760204081632653,0.15902369838322589,0.19623807179230845
13,0.0948509485094851,0.082172439727312918,0.11180772170911701
14,0.04643962848297214,0.037668726316989823,0.060679975632855099
15,0.06451612903225806,0.053165154827720322,0.081940936301710954
16,0.0,0.0,0.0057055998891587514
