position,mute_freq,lo_err,hi_err
116,0.0,0.0,0.42264973081037421
117,0.0,0.0,0.30663872564936534
118,0.0,0.0,0.30663872564936534
119,0.0,0.0,0.30663872564936534
120,0.5,0.25914901474431468,0.74085098525568538
121,0.0,0.0,0.16731682234439568
122,0.4,0.24824484852531054,0.60924529917835546
123,0.0,0.0,0.14524860009284779
124,0.0,0.0,0.14524860009284779
125,0.0,0.0,0.14524860009284779
126,0.0,0.0,0.14524860009284779
127,0.0,0.0,0.14524860009284779
128,0.3333333333333333,0.21055958117711987,0.5397287139893201
129,0.0,0.0,0.14524860009284779
130,0.16666666666666666,0.10674671123801888,0.39395545796199716
131,0.3333333333333333,0.21055958117711987,0.5397287139893201
132,0.0,0.0,0.14524860009284779
133,0.16666666666666666,0.10674671123801888,0.39395545796199716
134,0.0,0.0,0.14524860009284779
135,0.0,0.0,0.14524860009284779
136,0.0,0.0,0.14524860009284779
137,0.0,0.0,0.14524860009284779
138,0.0,0.0,0.14524860009284779
139,0.16666666666666666,0.10674671123801888,0.39395545796199716
140,0.0,0.0,0.14524860009284779
141,0.0,0.0,0.14524860009284779
142,0.0,0.0,0.14524860009284779
143,0.0,0.0,0.14524860009284779
144,0.0,0.0,0.14524860009284779
145,0.0,0.0,0.14524860009284779
146,0.0,0.0,0.14524860009284779
147,0.0,0.0,0.16731682234439568
148,0.0,0.0,0.16731682234439568
149,0.0,0.0,0.1972584382397693
150,0.0,0.0,0.1972584382397693
151,0.25,0.15101699713285721,0.51726228967734733
152,0.25,0.15101699713285721,0.51726228967734733
153,0.25,0.15101699713285721,0.51726228967734733
154,0.0,0.0,0.1972584382397693
155,1.0,0.8027415617602307,1.0
156,0.25,0.15101699713285721,0.51726228967734733
157,1.0,0.57735026918962573,1.0
158,1.0,0.57735026918962573,1.0
159,1.0,0.57735026918962573,1.0
160,0.0,0.0,0.42264973081037421
161,0.0,0.0,0.42264973081037421
162,0.0,0.0,0.42264973081037421
163,1.0,0.57735026918962573,1.0
164,0.0,0.0,0.42264973081037421
165,0.0,0.0,0.42264973081037421
166,0.0,0.0,0.42264973081037421
182,0.0,0.0,0.42264973081037421
183,0.0,0.0,0.30663872564936534
184,0.0,0.0,0.30663872564936534
185,0.0,0.0,0.30663872564936534
186,0.0,0.0,0.30663872564936534
187,0.0,0.0,0.30663872564936534
188,0.0,0.0,0.24016431434840743
189,0.0,0.0,0.24016431434840743
190,0.0,0.0,0.24016431434840743
191,0.0,0.0,0.14524860009284779
192,0.0,0.0,0.075472336862140096
193,0.21428571428571427,0.14649314631930505,0.35298048507076962
194,0.047619047619047616,0.033441771368103661,0.13977253705343684
195,0.0,0.0,0.048710572159066781
196,0.18181818181818182,0.12899080197143969,0.28706264410348847
197,0.2727272727272727,0.20218674521558427,0.38069298874583235
198,0.09090909090909091,0.061738497089552348,0.18754426083052733
199,0.08695652173913043,0.059130685002086875,0.18015394506877691
200,0.08695652173913043,0.059130685002086875,0.18015394506877691
201,0.08695652173913043,0.059130685002086875,0.18015394506877691
202,0.08695652173913043,0.059130685002086875,0.18015394506877691
203,0.038461538461538464,0.027215670077312647,0.11496466529867688
204,0.18518518518518517,0.13471832580589585,0.27850238233803848
205,0.1111111111111111,0.077253933730718358,0.19793649475975417
206,0.0196078431372549,0.014401493388377953,0.032147996037828586
207,0.07633587786259542,0.063468329701845641,0.095492930906966089
208,0.02247191011235955,0.016772200990827078,0.03513475138952149
209,0.08550185873605948,0.071889162400391962,0.10510861327189769
210,0.01098901098901099,0.0077785842239336492,0.021181125257612066
211,0.029304029304029304,0.022456080895603601,0.042863720287990903
212,0.02867383512544803,0.021973239858444238,0.041951552046287754
213,0.05357142857142857,0.043463201970167849,0.069884574784366271
214,0.008849557522123894,0.0062666696272318237,0.017086676572361847
215,0.01639344262295082,0.012410810315146141,0.024795858853264185
216,0.03233256351039261,0.026060798094649808,0.04281727602420593
217,0.07621247113163972,0.065717277338688956,0.090524084415683825
218,0.029953917050691243,0.023987432806006584,0.040145236851609423
219,0.14746543778801843,0.13257145129750797,0.16552651164727072
220,0.029953917050691243,0.023987432806006584,0.040145236851609423
221,0.0576036866359447,0.048678193693083092,0.07050434940954331
222,0.12585812356979406,0.11215299063890793,0.14290154784858433
