position,mute_freq,lo_err,hi_err
215,1.0,0.57735026918962573,1.0
216,1.0,0.57735026918962573,1.0
217,0.0,0.0,0.30663872564936534
218,0.5,0.25914901474431468,0.74085098525568538
219,0.0,0.0,0.30663872564936534
220,0.0,0.0,0.30663872564936534
221,0.0,0.0,0.30663872564936534
222,0.5,0.25914901474431468,0.74085098525568538
223,0.0,0.0,0.30663872564936534
224,0.0,0.0,0.30663872564936534
225,0.0,0.0,0.30663872564936534
226,0.0,0.0,0.30663872564936534
227,0.0,0.0,0.30663872564936534
228,0.0,0.0,0.30663872564936534
229,0.0,0.0,0.30663872564936534
230,0.5,0.25914901474431468,0.74085098525568538
231,0.0,0.0,0.30663872564936534
232,0.0,0.0,0.30663872564936534
233,0.5,0.25914901474431468,0.74085098525568538
234,0.0,0.0,0.30663872564936534
235,0.0,0.0,0.30663872564936534
236,0.0,0.0,0.30663872564936534
237,0.5,0.25914901474431468,0.74085098525568538
238,0.0,0.0,0.30663872564936534
239,0.0,0.0,0.30663872564936534
240,0.0,0.0,0.30663872564936534
241,0.0,0.0,0.30663872564936534
242,0.0,0.0,0.30663872564936534
243,0.0,0.0,0.30663872564936534
244,0.0,0.0,0.30663872564936534
245,0.0,0.0,0.30663872564936534
246,0.5,0.25914901474431468,0.74085098525568538
247,0.0,0.0,0.30663872564936534
248,0.5,0.25914901474431468,0.74085098525568538
249,0.0,0.0,0.30663872564936534
250,0.0,0.0,0.30663872564936534
251,0.0,0.0,0.30663872564936534
252,0.0,0.0,0.30663872564936534
253,1.0,0.69336127435063466,1.0
254,0.0,0.0,0.30663872564936534
255,0.0,0.0,0.30663872564936534
256,0.0,0.0,0.30663872564936534
257,0.0,0.0,0.30663872564936534
258,0.5,0.25914901474431468,0.74085098525568538
259,0.0,0.0,0.30663872564936534
260,0.0,0.0,0.30663872564936534
261,0.0,0.0,0.30663872564936534
262,0.0,0.0,0.30663872564936534
263,0.0,0.0,0.30663872564936534
264,0.0,0.0,0.30663872564936534
265,0.0,0.0,0.30663872564936534
266,0.0,0.0,0.30663872564936534
267,0.0,0.0,0.30663872564936534
268,0.0,0.0,0.30663872564936534
269,0.0,0.0,0.30663872564936534
270,0.0,0.0,0.30663872564936534
271,0.0,0.0,0.30663872564936534
272,0.0,0.0,0.30663872564936534
273,0.5,0.25914901474431468,0.74085098525568538
274,0.0,0.0,0.30663872564936534
275,0.0,0.0,0.30663872564936534
276,0.0,0.0,0.30663872564936534
277,0.0,0.0,0.30663872564936534
278,0.0,0.0,0.30663872564936534
279,0.5,0.25914901474431468,0.74085098525568538
280,0.0,0.0,0.30663872564936534
281,1.0,0.69336127435063466,1.0
282,0.0,0.0,0.30663872564936534
283,0.0,0.0,0.30663872564936534
284,0.5,0.25914901474431468,0.74085098525568538
285,0.0,0.0,0.30663872564936534
286,0.0,0.0,0.30663872564936534
287,0.0,0.0,0.30663872564936534
288,0.0,0.0,0.30663872564936534
289,0.0,0.0,0.30663872564936534
290,0.0,0.0,0.30663872564936534
291,0.0,0.0,0.30663872564936534
292,0.0,0.0,0.30663872564936534
293,0.0,0.0,0.30663872564936534
