bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,0.012658227848101266,,0.015362614394499999
0.5,0.0,,0.015362614394
1.5,0.02531645569620253,,0.0192742414985
2.5,0.0,,0.015362614394
3.5,0.0379746835443038,,0.022444618075
4.5,0.0,,0.015362614394
5.5,0.0,,0.015362614394
6.5,0.012658227848101266,,0.015362614394499999
7.5,0.0,,0.015362614394
8.5,0.0,,0.015362614394
9.5,0.012658227848101266,,0.015362614394499999
10.5,0.0,,0.015362614394
11.5,0.0,,0.015362614394
12.5,0.02531645569620253,,0.0192742414985
13.5,0.0379746835443038,,0.022444618075
14.5,0.0,,0.015362614394
15.5,0.0,,0.015362614394
16.5,0.0,,0.015362614394
17.5,0.0379746835443038,,0.022444618075
18.5,0.02531645569620253,,0.0192742414985
19.5,0.27848101265822783,,0.04838451235499999
20.5,0.13924050632911392,,0.0378779779435
21.5,0.012658227848101266,,0.015362614394499999
22.5,0.0379746835443038,,0.022444618075
23.5,0.10126582278481013,,0.033352328222500005
24.5,0.0,,0.015362614394
25.5,0.0,,0.015362614394
26.5,0.012658227848101266,,0.015362614394499999
27.5,0.0,,0.015362614394
28.5,0.012658227848101266,,0.015362614394499999
29.5,0.012658227848101266,,0.015362614394499999
30.5,0.0,,0.015362614394
31.5,0.012658227848101266,,0.015362614394499999
32.5,0.0379746835443038,,0.022444618075
33.5,0.0,,0.015362614394
34.5,0.0,,0.015362614394
35.5,0.02531645569620253,,0.0192742414985
36.5,0.012658227848101266,,0.015362614394499999
37.5,0.06329113924050633,,0.027529246628500002
38.5,0.0,,0.015362614394
39.5,0.0,,0.015362614394
40.5,0.0,,0.015362614394
41.5,0.05063291139240506,,0.025150973463999998
42.5,0.06329113924050633,,0.027529246628500002
43.5,0.0,,0.015362614394
44.5,0.02531645569620253,,0.0192742414985
45.5,0.0,,0.015362614394
46.5,0.0,,0.015362614394
47.5,0.0,,0.015362614394
48.5,0.0,,0.015362614394
49.5,0.12658227848101267,,0.03648101169350001
50.5,0.012658227848101266,,0.015362614394499999
51.5,0.0,,0.015362614394
52.5,0.0,,0.015362614394
53.5,0.0,,0.015362614394
54.5,0.0,,0.015362614394
55.5,0.0,,0.015362614394
56.5,0.0,,0.015362614394
57.5,0.0,,0.015362614394
58.5,0.0,,0.015362614394
59.5,0.0,,0.015362614394
60.5,0.0,,0.015362614394
61.5,0.012658227848101266,,0.015362614394499999
62.5,0.0,,0.015362614394
63.5,0.0,,0.015362614394
64.5,0.0,,0.015362614394
65.5,0.0,,0.015362614394
66.5,0.012658227848101266,,0.015362614394499999
67.5,0.0,,0.015362614394
68.5,0.0,,0.015362614394
69.5,0.0,,0.015362614394
70.5,0.0,,0.015362614394
71.5,0.02531645569620253,,0.0192742414985
72.5,0.0,,0.015362614394
73.5,0.0,,0.015362614394
74.5,0.02531645569620253,,0.0192742414985
75.5,0.0,,0.015362614394
76.5,0.012658227848101266,,0.015362614394499999
77.5,0.012658227848101266,,0.015362614394499999
78.5,0.0,,0.015362614394
79.5,0.16455696202531644,,0.040395012183
80.5,0.012658227848101266,,0.015362614394499999
81.5,0.02531645569620253,,0.0192742414985
82.5,0.012658227848101266,,0.015362614394499999
83.5,0.0,,0.015362614394
84.5,0.0,,0.015362614394
85.5,0.0,,0.015362614394
86.5,0.0,,0.015362614394
87.5,0.0,,0.015362614394
88.5,0.0,,0.015362614394
89.5,0.0,,0.015362614394
90.5,0.0379746835443038,,0.022444618075
91.5,0.0379746835443038,,0.022444618075
92.5,0.012658227848101266,,0.015362614394499999
93.5,0.02531645569620253,,0.0192742414985
94.5,0.0,,0.015362614394
95.5,0.012658227848101266,,0.015362614394499999
96.5,0.0,,0.015362614394
97.5,0.0,,0.015362614394
98.5,0.0,,0.015362614394
99.5,0.012658227848101266,,0.015362614394499999
100.5,0.012658227848101266,,0.015362614394499999
101.5,0.012658227848101266,,0.015362614394499999
102.5,0.0,,0.015362614394
103.5,0.0,,0.015362614394
104.5,0.0,,0.015362614394
105.5,0.012658227848101266,,0.015362614394499999
106.5,0.0,,0.015362614394
107.5,0.0,,0.015362614394
108.5,0.02531645569620253,,0.0192742414985
109.5,0.0,,0.015362614394
110.5,0.012658227848101266,,0.015362614394499999
111.5,0.0,,0.015362614394
112.5,0.05063291139240506,,0.025150973463999998
113.5,0.0,,0.015362614394
114.5,0.08860759493670886,,0.031587537576
115.5,0.0,,0.015362614394
116.5,0.012658227848101266,,0.015362614394499999
117.5,0.0,,0.015362614394
118.5,0.0,,0.015362614394
119.5,0.0,,0.015362614394
120.5,0.0,,0.015362614394
121.5,0.0,,0.015362614394
122.5,0.02531645569620253,,0.0192742414985
123.5,0.0,,0.015362614394
124.5,0.0,,0.015362614394
125.5,0.012658227848101266,,0.015362614394499999
126.5,0.02531645569620253,,0.0192742414985
127.5,0.0,,0.015362614394
128.5,0.16455696202531644,,0.040395012183
129.5,0.0,,0.015362614394
130.5,0.0379746835443038,,0.022444618075
131.5,0.3037974683544304,,0.049591153829000006
132.5,0.0,,0.015362614394
133.5,0.012658227848101266,,0.015362614394499999
134.5,0.0,,0.015362614394
135.5,0.0,,0.015362614394
136.5,0.02531645569620253,,0.0192742414985
137.5,0.02531645569620253,,0.0192742414985
138.5,0.08860759493670886,,0.031587537576
139.5,0.0,,0.015362614394
140.5,0.0379746835443038,,0.022444618075
141.5,0.02531645569620253,,0.0192742414985
142.5,0.0379746835443038,,0.022444618075
143.5,0.02531645569620253,,0.0192742414985
144.5,0.0379746835443038,,0.022444618075
145.5,0.0,,0.015362614394
146.5,0.012658227848101266,,0.015362614394499999
147.5,0.05063291139240506,,0.025150973463999998
148.5,0.012658227848101266,,0.015362614394499999
149.5,0.0379746835443038,,0.022444618075
150.5,0.0,,0.015362614394
151.5,0.0379746835443038,,0.022444618075
152.5,0.012658227848101266,,0.015362614394499999
153.5,0.0,,0.015362614394
154.5,0.0379746835443038,,0.022444618075
155.5,0.0,,0.015362614394
156.5,0.0,,0.015362614394
157.5,0.02531645569620253,,0.0192742414985
158.5,0.012658227848101266,,0.015362614394499999
159.5,0.012658227848101266,,0.015362614394499999
160.5,0.0,,0.015362614394
161.5,0.0,,0.015362614394
162.5,0.0,,0.015362614394
163.5,0.02531645569620253,,0.0192742414985
164.5,0.0,,0.015362614394
165.5,0.02531645569620253,,0.0192742414985
166.5,0.012658227848101266,,0.015362614394499999
167.5,0.012658227848101266,,0.015362614394499999
168.5,0.11392405063291139,,0.034977266839
169.5,0.0,,0.015362614394
170.5,0.0379746835443038,,0.022444618075
171.5,0.02531645569620253,,0.0192742414985
172.5,0.012658227848101266,,0.015362614394499999
173.5,0.012658227848101266,,0.015362614394499999
174.5,0.012658227848101266,,0.015362614394499999
175.5,0.012658227848101266,,0.015362614394499999
176.5,0.012658227848101266,,0.015362614394499999
177.5,0.012658227848101266,,0.015362614394499999
178.5,0.02531645569620253,,0.0192742414985
179.5,0.0,,0.015362614394
180.5,0.02531645569620253,,0.0192742414985
181.5,0.0,,0.015362614394
182.5,0.05063291139240506,,0.025150973463999998
183.5,0.0379746835443038,,0.022444618075
184.5,0.0,,0.015362614394
185.5,0.0,,0.015362614394
186.5,0.0,,0.015362614394
187.5,0.02531645569620253,,0.0192742414985
188.5,0.012658227848101266,,0.015362614394499999
189.5,0.08860759493670886,,0.031587537576
190.5,0.012658227848101266,,0.015362614394499999
191.5,0.02531645569620253,,0.0192742414985
192.5,0.0379746835443038,,0.022444618075
193.5,0.0,,0.015362614394
194.5,0.012658227848101266,,0.015362614394499999
195.5,0.0,,0.015362614394
196.5,0.012658227848101266,,0.015362614394499999
197.5,0.0,,0.015362614394
198.5,0.0,,0.015362614394
199.5,0.02531645569620253,,0.0192742414985
200.5,0.0,,0.015362614394
201.5,0.0,,0.015362614394
202.5,0.0,,0.015362614394
203.5,0.012658227848101266,,0.015362614394499999
204.5,0.05063291139240506,,0.025150973463999998
205.5,0.0,,0.015362614394
206.5,0.02531645569620253,,0.0192742414985
207.5,0.0,,0.015362614394
