bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,0.25,,0.18312264627200003
0.5,0.0,,0.183122646272
1.5,0.0,,0.183122646272
2.5,0.0,,0.183122646272
3.5,0.0,,0.183122646272
4.5,0.0,,0.183122646272
5.5,0.0,,0.183122646272
6.5,0.25,,0.18312264627200003
7.5,0.0,,0.183122646272
8.5,0.5,,0.197302807719
9.5,0.25,,0.18312264627200003
10.5,0.0,,0.183122646272
11.5,0.0,,0.183122646272
12.5,0.0,,0.183122646272
13.5,0.0,,0.183122646272
14.5,0.0,,0.183122646272
15.5,0.0,,0.183122646272
16.5,0.5,,0.197302807719
17.5,0.0,,0.183122646272
18.5,0.0,,0.183122646272
19.5,0.0,,0.183122646272
20.5,0.0,,0.183122646272
21.5,0.0,,0.183122646272
22.5,0.0,,0.183122646272
23.5,0.0,,0.183122646272
24.5,0.0,,0.183122646272
25.5,0.25,,0.18312264627200003
26.5,0.0,,0.183122646272
27.5,0.0,,0.183122646272
28.5,0.0,,0.183122646272
29.5,0.0,,0.183122646272
30.5,0.0,,0.183122646272
31.5,0.0,,0.183122646272
32.5,0.0,,0.183122646272
33.5,0.25,,0.18312264627200003
34.5,0.0,,0.183122646272
35.5,0.0,,0.183122646272
36.5,0.0,,0.183122646272
37.5,0.0,,0.183122646272
38.5,0.5,,0.197302807719
39.5,0.0,,0.183122646272
40.5,0.5,,0.197302807719
41.5,0.5,,0.197302807719
42.5,0.0,,0.183122646272
43.5,0.0,,0.183122646272
44.5,0.0,,0.183122646272
45.5,0.25,,0.18312264627200003
46.5,0.0,,0.183122646272
47.5,0.0,,0.183122646272
48.5,0.25,,0.18312264627200003
49.5,0.25,,0.18312264627200003
50.5,0.0,,0.183122646272
51.5,0.0,,0.183122646272
52.5,0.0,,0.183122646272
53.5,0.0,,0.183122646272
54.5,0.0,,0.183122646272
55.5,0.75,,0.183122646272
56.5,0.0,,0.183122646272
57.5,0.0,,0.183122646272
58.5,0.0,,0.183122646272
59.5,0.5,,0.197302807719
60.5,0.0,,0.183122646272
61.5,0.25,,0.18312264627200003
62.5,0.0,,0.183122646272
63.5,0.0,,0.183122646272
64.5,0.0,,0.183122646272
65.5,0.0,,0.183122646272
66.5,0.0,,0.183122646272
67.5,0.25,,0.18312264627200003
68.5,0.0,,0.183122646272
69.5,0.75,,0.183122646272
70.5,0.0,,0.183122646272
71.5,0.0,,0.183122646272
72.5,0.0,,0.183122646272
73.5,0.0,,0.183122646272
74.5,0.0,,0.183122646272
75.5,0.0,,0.183122646272
76.5,0.0,,0.183122646272
77.5,0.0,,0.183122646272
78.5,0.0,,0.183122646272
79.5,0.25,,0.18312264627200003
80.5,0.0,,0.183122646272
81.5,0.0,,0.183122646272
82.5,0.5,,0.197302807719
83.5,0.0,,0.183122646272
84.5,0.0,,0.183122646272
85.5,0.0,,0.183122646272
86.5,0.0,,0.183122646272
87.5,0.0,,0.183122646272
88.5,0.0,,0.183122646272
89.5,0.25,,0.18312264627200003
90.5,0.0,,0.183122646272
91.5,0.0,,0.183122646272
92.5,0.5,,0.197302807719
93.5,0.0,,0.183122646272
94.5,0.0,,0.183122646272
95.5,0.0,,0.183122646272
96.5,0.0,,0.183122646272
97.5,0.0,,0.183122646272
98.5,0.0,,0.183122646272
99.5,0.0,,0.183122646272
100.5,0.0,,0.183122646272
101.5,0.75,,0.183122646272
102.5,0.25,,0.18312264627200003
103.5,0.25,,0.18312264627200003
104.5,0.0,,0.183122646272
105.5,0.0,,0.183122646272
106.5,0.0,,0.183122646272
107.5,0.25,,0.18312264627200003
108.5,0.0,,0.183122646272
109.5,0.0,,0.183122646272
110.5,0.25,,0.18312264627200003
111.5,0.0,,0.183122646272
112.5,0.0,,0.183122646272
113.5,0.0,,0.183122646272
114.5,0.25,,0.18312264627200003
115.5,0.5,,0.197302807719
116.5,0.25,,0.18312264627200003
117.5,0.0,,0.183122646272
118.5,0.0,,0.183122646272
119.5,0.5,,0.197302807719
120.5,0.0,,0.183122646272
121.5,0.0,,0.183122646272
122.5,0.0,,0.183122646272
123.5,0.0,,0.183122646272
124.5,0.0,,0.183122646272
125.5,0.0,,0.183122646272
126.5,0.5,,0.197302807719
127.5,0.0,,0.183122646272
128.5,0.5,,0.197302807719
129.5,0.25,,0.18312264627200003
130.5,0.5,,0.197302807719
131.5,0.5,,0.197302807719
132.5,0.25,,0.18312264627200003
133.5,0.25,,0.18312264627200003
134.5,0.0,,0.183122646272
