bin_low_edge,contents,binlabel,error
-1.5,0.0,,0.0
-0.5,0.0,,0.2408509852555
0.5,0.0,,0.2408509852555
1.5,0.0,,0.2408509852555
2.5,0.0,,0.2408509852555
3.5,0.0,,0.2408509852555
4.5,0.0,,0.2408509852555
5.5,0.0,,0.2408509852555
6.5,1.0,,0.15331936282468261
7.5,0.5,,0.24085098525600002
8.5,0.0,,0.2408509852555
9.5,0.0,,0.2408509852555
10.5,0.0,,0.2408509852555
11.5,0.0,,0.2408509852555
12.5,0.0,,0.2408509852555
13.5,1.0,,0.15331936282468261
14.5,0.0,,0.2408509852555
15.5,0.0,,0.2408509852555
16.5,0.0,,0.2408509852555
17.5,0.0,,0.2408509852555
18.5,0.0,,0.2408509852555
19.5,0.0,,0.2408509852555
20.5,0.0,,0.2408509852555
21.5,0.5,,0.24085098525600002
22.5,0.0,,0.2408509852555
23.5,1.0,,0.15331936282468261
24.5,0.0,,0.2408509852555
25.5,0.0,,0.2408509852555
26.5,0.0,,0.0
